piece,long,lat
86,134.90928266,-12.03196073
86,134.95435232,-12.014230360000001
86,134.9906024,-12.03525003
86,134.9574728,-12.06451027
86,134.90928266,-12.03196073
87,123.44987088,-16.21521504
87,123.47901107,-16.214355
87,123.4906711,-16.24328496
87,123.5272541,-16.25798059
87,123.53923117,-16.25514498
87,123.54714109,-16.27216496
87,123.52568112,-16.27728498
87,123.50979107,-16.26211502
87,123.52632829,-16.25819978
87,123.49704096,-16.24967496
87,123.50663101,-16.274295
87,123.48979091,-16.28476498
87,123.47978112,-16.24409497
87,123.44740093,-16.22887496
87,123.44987088,-16.21521504
88,125.986572,-14.3317
88,125.97383302,-14.33462004
88,125.99237781,-14.32117008
88,125.98508195,-14.31330003
88,125.98661088,-14.28927003
88,126.0088711,-14.28195996
88,126.00427104,-14.30274996
88,126.02349107,-14.30045999
88,126.04680109,-14.32797904
88,126.02341187,-14.32846997
88,126.02218211,-14.35331997
88,125.99272807,-14.3215479
88,125.986572,-14.3317
89,130.48629395,-12.62094508
89,130.48475318,-12.58036462
89,130.51788179,-12.55781379
89,130.521352,-12.58934395
89,130.50295309,-12.61025459
89,130.52346278,-12.66114655
89,130.48629395,-12.62094508
90,136.46032538,-11.88621776
90,136.47744416,-11.80124785
90,136.49739395,-11.79399769
90,136.49982432,-11.8185075
90,136.47794483,-11.84665753
90,136.48624528,-11.88415745
90,136.46515562,-11.90406773
90,136.46032538,-11.88621776
91,126.56818189,-13.89658499
91,126.51383197,-13.90668598
91,126.50490214,-13.86907596
91,126.59940214,-13.89723497
91,126.61928208,-13.890545
91,126.60868189,-13.91371498
91,126.59374189,-13.89836503
91,126.55882189,-13.902355
91,126.56818189,-13.89658499
92,149.08928797,-20.44884699
92,149.10439789,-20.48189598
92,149.08200912,-20.48433696
92,149.06693917,-20.52596699
92,149.04358483,-20.52219786
92,149.03672003,-20.50302699
92,149.06423917,-20.50360704
92,149.07811898,-20.437867
92,149.08928797,-20.44884699
93,151.75814687,-32.85041903
93,151.77440413,-32.85667702
93,151.78898016,-32.88434797
93,151.81758899,-32.82456455
93,151.77506675,-32.82381154
93,151.75814687,-32.85041903
94,123.72625907,-16.12706301
94,123.68288915,-16.11201303
94,123.77689885,-16.12565297
94,123.78869891,-16.113653
94,123.79741885,-16.147513
94,123.78278915,-16.14864303
94,123.78902902,-16.159833
94,123.77804902,-16.14239297
94,123.75916883,-16.149023
94,123.77658886,-16.16026301
94,123.76609885,-16.158573
94,123.72625907,-16.12706301
95,150.24708496,-21.64108704
95,150.24750986,-21.61887597
95,150.26388986,-21.64116599
95,150.2908744,-21.64378676
95,150.30004442,-21.66984662
95,150.24372525,-21.67577694
95,150.24708496,-21.64108704
96,139.09507546,-16.8411833
96,139.09392528,-16.81338337
96,139.13253482,-16.79781319
96,139.15222474,-16.82189302
96,139.12840499,-16.82606316
96,139.11325533,-16.8494432
96,139.09507546,-16.8411833
97,137.36121299,-34.46322597
97,137.38176685,-34.49730095
97,137.35151206,-34.53410304
97,137.33834614,-34.48850903
97,137.36121299,-34.46322597
98,132.11363958,-11.57594192
98,132.13497939,-11.56894208
98,132.14932947,-11.60628218
98,132.1339697,-11.62720207
98,132.11109981,-11.62052191
98,132.11363958,-11.57594192
99,125.71672499,-14.46492897
99,125.72250515,-14.41483201
99,125.75123494,-14.41318897
99,125.73880486,-14.42918997
99,125.7532351,-14.46297002
99,125.72028502,-14.47948801
99,125.71672499,-14.46492897
100,147.31839334,-39.50104733
100,147.30386822,-39.47546179
100,147.32091338,-39.45240937
100,147.36047203,-39.46383654
100,147.34576736,-39.47175378
100,147.35131494,-39.49749683
100,147.33894586,-39.48865797
100,147.31839334,-39.50104733
102,115.52720304,-31.98982344
102,115.55837321999999,-32.0045833
102,115.52764342,-32.02763376
102,115.50759318,-32.01296381
102,115.44978349,-32.02618462
102,115.52720304,-31.98982344
103,150.93839306,-23.19771996
103,150.93479917,-23.16867903
103,150.976152,-23.14929204
103,150.98809898,-23.19231204
103,150.97759706,-23.18328
103,150.93839306,-23.19771996
104,116.63979299,-20.56529799
104,116.67639312,-20.54897802
104,116.63534304,-20.607768
104,116.60010301,-20.61221904
104,116.63979299,-20.56529799
105,130.01856704,-13.16592013
105,130.0198567,-13.11122033
105,130.0266168,-13.14975011
105,130.05765635,-13.15205978
105,130.07500624,-13.17428953
105,130.04109677,-13.18316985
105,130.01856704,-13.16592013
106,150.42307805,-22.29025424
106,150.41554307,-22.27958297
106,150.44255741,-22.25455416
106,150.4305776,-22.25209423
106,150.43984202,-22.23265303
106,150.46403114,-22.22517303
106,150.46337197,-22.25921301
106,150.42307805,-22.29025424
107,124.57859507,-15.91430697
107,124.59538512,-15.90613704
107,124.58509488,-15.95248703
107,124.53202582,-15.966558
107,124.57859507,-15.91430697
108,147.90748666,-40.29684845
108,147.90473453,-40.31708986
108,147.88116589,-40.32595428
108,147.8466151,-40.32390713
108,147.85614272,-40.30808792
108,147.836332,-40.30346402
108,147.83979082,-40.29211188
108,147.87414362,-40.3056094
108,147.90748666,-40.29684845
109,135.46773606,-34.61382815
109,135.51689331,-34.61207854
109,135.50803952,-34.5949856
109,135.45806998,-34.58643958
109,135.44313696,-34.600557
109,135.46773606,-34.61382815
110,135.04702134,-11.94067962
110,135.05709107,-11.91924955
110,135.12248096,-11.92741898
110,135.05695142,-11.95450953
110,135.04702134,-11.94067962
111,147.72600659,-40.10087379
111,147.77576758,-40.02303125
111,147.78744179,-40.04236032
111,147.7596295,-40.06832409
111,147.75655114,-40.09475534
111,147.72600659,-40.10087379
112,152.95510006,-25.48950545
112,152.94380451,-25.51546143
112,152.91519904,-25.52934357
112,152.90926582,-25.49985374
112,152.9397552,-25.4793846
112,152.95510006,-25.48950545
113,125.93478384,-14.36087097
113,125.96169203,-14.32332
113,125.97046307,-14.34792996
113,125.94448403,-14.38876097
113,125.92353382,-14.37542099
113,125.93478384,-14.36087097
114,116.59221395,-20.68721901
114,116.59291414,-20.705949
114,116.63679382,-20.67470901
114,116.64825408,-20.68492897
114,116.57778406,-20.73331997
114,116.59074406,-20.717199
114,116.57322397,-20.70614898
114,116.59221395,-20.68721901
115,136.80131709,-12.09533383
115,136.82454653,-12.07324364
115,136.82533766,-12.13828343
115,136.79974774,-12.13214376
115,136.80131709,-12.09533383
116,123.17583843,-34.09187549
116,123.21517824,-34.08090515
116,123.21386864,-34.11280537
116,123.18256861,-34.10677554
116,123.17315878,-34.12445573
116,123.15747862,-34.11032578
116,123.17583843,-34.09187549
117,114.53973805,-22.016232
117,114.53525891,-22.061943
117,114.50063808,-22.00810202
117,114.51131782,-21.99387095
117,114.53973805,-22.016232
118,144.27228429,-14.19583008
118,144.24048701,-14.19167355
118,144.2321543,-14.17507848
118,144.27273379,-14.15823231
118,144.28330282,-14.19505265
118,144.27228429,-14.19583008
119,115.53350044,-20.47783809
119,115.54156512,-20.4741459
119,115.52114675,-20.50604571
119,115.51718483,-20.44148599
119,115.53060483,-20.44094547
119,115.53291395,-20.41938603
119,115.54506502,-20.46083499
119,115.53350044,-20.47783809
120,116.92457891,-20.41414393
120,116.84933824,-20.37880471
120,116.83180909,-20.35407508
120,116.95289856,-20.42005335
120,116.92457891,-20.41414393
121,125.21966797,-14.63860197
121,125.2438279,-14.614362
121,125.26771789,-14.64539201
121,125.2479679,-14.65299198
121,125.23609798,-14.63281199
121,125.23252787,-14.65496199
121,125.21579795,-14.65986205
121,125.2042279,-14.65146197
121,125.21966797,-14.63860197
122,125.03245213,-15.33621402
122,125.01608182,-15.37400402
122,124.99548192,-15.37577397
122,124.99284205,-15.357024
122,125.02424195,-15.31963404
122,125.03245213,-15.33621402
123,144.2180199,-14.16350087
123,144.23678602,-14.12973174
123,144.2675832,-14.14846527
123,144.20934941,-14.18481806
123,144.2180199,-14.16350087
124,146.66786714,-38.70656496
124,146.62628893,-38.72462599
124,146.58529392,-38.71542599
124,146.61843517,-38.69751798
124,146.66786714,-38.70656496
125,131.05487533,-12.10838247
125,131.0387697,-12.09418707
125,131.06566854,-12.10580505
125,131.06513597,-12.12553654
125,131.00191174,-12.11738538
125,131.03210272,-12.09528471
125,131.05487533,-12.10838247
126,124.27025795,-15.30616104
126,124.23180886,-15.31872199
126,124.23254797,-15.29748197
126,124.27636787,-15.27970096
126,124.28647811,-15.30575099
126,124.27025795,-15.30616104
127,136.83570541,-15.56169305
127,136.83567552,-15.58484314
127,136.77356582,-15.57863395
127,136.79305565,-15.56003357
127,136.83570541,-15.56169305
128,123.37821216,-16.59640599
128,123.358392,-16.57473598
128,123.35241203,-16.53013603
128,123.39022211,-16.579556
128,123.38797213,-16.60463595
128,123.37821216,-16.59640599
129,116.63487286,-20.63158803
129,116.64933299,-20.59911801
129,116.68067315,-20.58406804
129,116.66737405,-20.62838799
129,116.63487286,-20.63158803
130,125.52406595,-14.48174403
130,125.51142493,-14.44445298
130,125.52979501,-14.42260404
130,125.53811603,-14.47455204
130,125.5625359,-14.48884
130,125.52406595,-14.48174403
131,145.04226163,-40.76405487
131,145.04834928,-40.75152569
131,145.10416218,-40.7945122
131,145.04823392,-40.78387594
131,145.04226163,-40.76405487
132,142.70263325,-10.93733175
132,142.70524349,-10.95632157
132,142.69231382,-10.95857147
132,142.68695363,-10.93697168
132,142.66671414,-10.93628156
132,142.6518641,-10.91479179
132,142.67874352,-10.9137919
132,142.70263325,-10.93733175
133,147.0758318,-41.35605195
133,147.07392666,-41.38396847
133,147.12305331,-41.40956558
133,147.11221984,-41.42194133
133,147.1212321,-41.44363938
133,147.13792163,-41.42578329
133,147.12701971,-41.43214128
133,147.12786115,-41.41095218
133,147.07976595,-41.36683142
133,147.0758318,-41.35605195
134,127.87333702,-14.44007403
134,127.87497683,-14.45884399
134,127.84808701,-14.47858404
134,127.83868704,-14.45650398
134,127.85725693,-14.43264399
134,127.87333702,-14.44007403
135,150.36037405,-21.72994609
135,150.33196467,-21.77174612
135,150.29950493,-21.7454864
135,150.33977891,-21.74134499
135,150.3620489,-21.71768499
135,150.36037405,-21.72994609
136,139.61511194,-17.09958988
136,139.62857155,-17.06231989
136,139.63959155,-17.07735979
136,139.60377229,-17.13832986
136,139.59511222,-17.11221995
136,139.61511194,-17.09958988
137,132.91750278,-11.14034449
137,132.91858275,-11.16983455
137,132.90422291,-11.15011458
137,132.87669318,-11.17007477
137,132.85683338,-11.14754482
137,132.91750278,-11.14034449
138,116.61292189,-20.46982797
138,116.58897216,-20.50083802
138,116.56606211,-20.48574798
138,116.60180182,-20.45561804
138,116.61292189,-20.46982797
139,136.11897962,-12.1748718
139,136.14778954,-12.17131149
139,136.15575981,-12.19108141
139,136.11028995,-12.1990819
139,136.10565971,-12.18066195
139,136.11897962,-12.1748718
140,142.20259309,-10.54476397
140,142.22342304,-10.523654
140,142.21934317,-10.56109401
140,142.19494307,-10.574864
140,142.17991309,-10.56033396
140,142.20259309,-10.54476397
141,124.20177587,-15.92613998
141,124.21129606,-15.95435004
141,124.23313584,-15.952689
141,124.23390589,-15.97120902
141,124.20106595,-15.96500001
141,124.18528608,-15.92417996
141,124.20177587,-15.92613998
142,136.48222413,-35.1716384
142,136.44436067,-35.16031563
142,136.45143146,-35.1345016
142,136.49303392,-35.15978734
142,136.48222413,-35.1716384
143,123.18468301,-16.42997799
143,123.16658291,-16.42514895
143,123.17886288,-16.40605904
143,123.16757293,-16.38966897
143,123.20589312,-16.38712799
143,123.18468301,-16.42997799
144,139.73101693,-16.45499062
144,139.73087718,-16.50130052
144,139.70117731,-16.47532075
144,139.71771702,-16.45014072
144,139.73101693,-16.45499062
145,123.88053888,-16.24116303
145,123.94004902,-16.27821296
145,123.9057799,-16.276383
145,123.86078998,-16.23842298
145,123.88053888,-16.24116303
146,135.92153904,-34.71217853
146,135.91769712,-34.67295107
146,135.95300048,-34.72428367
146,135.9294849,-34.73321776
146,135.92153904,-34.71217853
147,136.38094582,-11.89893866
147,136.41052547,-11.8774483
147,136.40809523,-11.8551883
147,136.41855539,-11.8740482
147,136.42669526,-11.8662481
147,136.43153558,-11.89426809
147,136.36694592,-11.90289881
147,136.38094582,-11.89893866
148,122.25805475,-34.12161045
148,122.24633434,-34.16131119
148,122.23568448,-34.15888108
148,122.23135395,-34.10862023
148,122.25805475,-34.12161045
149,139.25074518,-17.05564203
149,139.21468544,-17.03640227
149,139.20734531,-17.00333238
149,139.26579507,-17.05816194
149,139.25074518,-17.05564203
150,115.1681167,-34.3173873
150,115.1652895,-34.30137635
150,115.20194403,-34.27763584
150,115.1691151,-34.27955412
150,115.17667568,-34.26565894
150,115.15604221,-34.27519016
150,115.16042342,-34.29476932
150,115.14384762,-34.28948241
150,115.1681167,-34.3173873
151,146.14502189,-18.35808889
151,146.17177165,-18.3665187
151,146.17976552,-18.40707767
151,146.17889162,-18.37305861
151,146.19426208,-18.42805821
151,146.18003219,-18.41745834
151,146.17980194,-18.40849537
151,146.14502189,-18.35808889
152,117.71107002,-20.63444994
152,117.71711101,-20.60756
152,117.74441085,-20.62747995
152,117.7341711,-20.65370996
152,117.71107002,-20.63444994
153,123.45654205,-16.61714604
153,123.48918109,-16.61548598
153,123.50822112,-16.63140599
153,123.51228083,-16.61177601
153,123.53118083,-16.60934602
153,123.50954086,-16.64046603
153,123.45654205,-16.61714604
154,123.55242982,-16.09597403
154,123.52562998,-16.08669404
154,123.5255191,-16.06137398
154,123.56071885,-16.07276403
154,123.55242982,-16.09597403
155,149.0710825,-20.28460845
155,149.10327178,-20.2505283
155,149.09341229,-20.30086824
155,149.07523254,-20.30117836
155,149.0710825,-20.28460845
156,131.06257619,-12.07044905
156,131.09834605,-12.05274899
156,131.12671584,-12.05945896
156,131.10598586,-12.07532896
156,131.06257619,-12.07044905
157,144.92750899,-40.577424
157,144.94993299,-40.62107499
157,144.93700099,-40.629337
157,144.91975501,-40.61227099
157,144.92750899,-40.577424
158,146.36304386,-41.19753355
158,146.34773498,-41.21735203
158,146.36418253,-41.20843292
158,146.35980576,-41.22214874
158,146.3885617,-41.2382416
158,146.4003353,-41.22825241
158,146.36233363,-41.20068704
158,146.36304386,-41.19753355
159,115.67962243,-32.23537268
159,115.66053395,-32.156225
159,115.70008848,-32.24455251
159,115.67962243,-32.23537268
160,136.37305283,-13.82556377
160,136.36885274,-13.84181369
160,136.33542333,-13.84375406
160,136.35471331,-13.81026405
160,136.37305283,-13.82556377
161,135.94769747,-11.89186289
161,135.94208736,-11.87965293
161,135.99258685,-11.85111246
161,135.94997757,-11.90463288
161,135.94769747,-11.89186289
162,124.21816813,-16.35818103
162,124.22711808,-16.34851098
162,124.23443795,-16.37782102
162,124.25944787,-16.38497097
162,124.25197789,-16.40063098
162,124.23792816,-16.40078099
162,124.21816813,-16.35818103
163,145.46927571,-14.68535184
163,145.44239629,-14.6708094
163,145.4513776,-14.64738777
163,145.4749201,-14.66148464
163,145.46927571,-14.68535184
164,133.28370899,-32.51228597
164,133.2707479,-32.49614998
164,133.3101089,-32.49928404
164,133.30300499,-32.52305196
164,133.28761606,-32.52847599
164,133.28370899,-32.51228597
165,151.15198655,-33.84404234
165,151.13383706,-33.84483696
165,151.092828,-33.81960897
165,151.05110291,-33.82423821
165,151.08400656,-33.82207911
165,151.08200282,-33.83955847
165,151.09243706,-33.82361901
165,151.0996529,-33.84420903
165,151.12076688,-33.84178803
165,151.1190695,-33.86471068
165,151.12698301,-33.84419499
165,151.14227293,-33.85335798
165,151.15198655,-33.84404234
166,147.93137053,-39.68731552
166,147.94608682,-39.69987323
166,147.90289728,-39.70522507
166,147.88768614,-39.68787718
166,147.93137053,-39.68731552
167,132.99009222,-11.07509387
167,132.97791238,-11.04354384
167,133.01676205,-11.06757363
167,133.0037921,-11.08709382
167,132.99009222,-11.07509387
168,124.07153686,-16.11124201
168,124.05871693,-16.10573202
168,124.07651712,-16.09384204
168,124.06914685,-16.08143202
168,124.09924717,-16.09424101
168,124.0944271,-16.11489204
168,124.08746688,-16.09916203
168,124.08588685,-16.11676197
168,124.07153686,-16.11124201
169,149.42245293,-20.93918383
169,149.43505789,-20.92789296
169,149.425488,-20.90680298
169,149.46069709,-20.91497203
169,149.44189264,-20.9412537
169,149.42245293,-20.93918383
170,142.82796995,-10.03175802
170,142.84816883,-10.01741795
170,142.86775898,-10.04082804
170,142.85759904,-10.05314796
170,142.82796995,-10.03175802
171,124.45150608,-15.948818
171,124.46326582,-15.89714802
171,124.46883613,-15.93608804
171,124.44900589,-15.98463802
171,124.45150608,-15.948818
172,149.62612925,-20.86873281
172,149.59672982,-20.88516292
172,149.57811002,-20.86919307
172,149.60569955,-20.86498295
172,149.6034641,-20.84649202
172,149.62612925,-20.86873281
173,113.68538998,-28.48449798
173,113.68207008,-28.45400696
173,113.70062016,-28.440297
173,113.70832992,-28.46468699
173,113.68538998,-28.48449798
174,147.28968947,-39.45673966
174,147.27313949,-39.44500574
174,147.30171398,-39.43813438
174,147.2941777,-39.47308774
174,147.2604793,-39.47961918
174,147.28968947,-39.45673966
175,116.79443206,-20.500947
175,116.80258822,-20.4746465
175,116.82728784,-20.46598596
175,116.79647184,-20.51999703
175,116.79443206,-20.500947
176,126.3726439,-13.99857597
176,126.37173382,-13.975966
176,126.4037839,-13.98906603
176,126.38925395,-14.01121603
176,126.3726439,-13.99857597
177,148.27909344,-40.28275826
177,148.29542301,-40.25744125
177,148.32588762,-40.28753633
177,148.27909344,-40.28275826
178,146.175168,-17.95159108
178,146.17722813,-17.96854098
178,146.13414861,-17.93540134
178,146.15152829,-17.92766129
178,146.175168,-17.95159108
179,151.55362765,-33.2260183
179,151.57404506,-33.227713
179,151.57768106,-33.19696602
179,151.555608,-33.19842097
179,151.55362765,-33.2260183
180,123.54235885,-16.03676402
180,123.55196902,-16.04646396
180,123.53856912,-16.05391399
180,123.50842883,-16.02430398
180,123.52208902,-16.01725402
180,123.54235885,-16.03676402
181,148.94914749,-20.33849293
181,148.9822312,-20.34820958
181,148.95308621,-20.37680207
181,148.94914749,-20.33849293
182,125.44951606,-14.49044101
182,125.44490592,-14.48083198
182,125.4748759,-14.49740404
182,125.48407606,-14.48479503
182,125.49712608,-14.49972703
182,125.47332611,-14.51196296
182,125.44951606,-14.49044101
183,124.96470083,-15.07851396
183,124.95687085,-15.06667401
183,124.97677091,-15.04051398
183,124.98417107,-15.06274398
183,124.95326112,-15.09911396
183,124.96470083,-15.07851396
184,142.94822688,-9.85481002
184,142.91255808,-9.86684904
184,142.89775811,-9.85343904
184,142.91725715,-9.84299904
184,142.94822688,-9.85481002
185,136.07475507,-13.48258779
185,136.08219472,-13.44363782
185,136.1091247,-13.46498754
185,136.07475507,-13.48258779
186,118.45341386,-34.92472658
186,118.44154451,-34.90405041
186,118.48671226,-34.92199909
186,118.47675306,-34.93731552
186,118.45341386,-34.92472658
187,147.20320588,-43.43656292
187,147.24037082,-43.42668004
187,147.24171354,-43.41390494
187,147.2028583,-43.41809945
187,147.20320588,-43.43656292
188,136.12525418,-11.71118216
188,136.13913373,-11.68204207
188,136.15472384,-11.6940218
188,136.13786429,-11.7223719
188,136.12525418,-11.71118216
189,142.30894211,-10.51279399
189,142.32013309,-10.53773299
189,142.30027296,-10.54234296
189,142.28421299,-10.52714403
189,142.30894211,-10.51279399
190,130.23550568,-11.52104395
190,130.26400199,-11.55852047
190,130.28329952,-11.53985375
190,130.2633199,-11.54275407
190,130.2608999,-11.52714421
190,130.23550568,-11.52104395
191,153.53157737,-28.18686503
191,153.50877613,-28.19001402
191,153.49424618,-28.21982003
191,153.52019389,-28.22100004
191,153.51674112,-28.19388401
191,153.53157737,-28.18686503
192,146.48325408,-18.56935603
192,146.50809408,-18.62283501
192,146.49130512,-18.66740499
192,146.50006944,-18.6336061
192,146.48363949,-18.61444622
192,146.49472918,-18.59893625
192,146.48325408,-18.56935603
193,132.32427763,-11.58128345
193,132.31467773,-11.60021328
193,132.29572794,-11.58668321
193,132.30351786,-11.56380341
193,132.32427763,-11.58128345
194,139.84813699,-16.6634795
194,139.87194666,-16.6453494
194,139.88747651,-16.65302931
194,139.85576701,-16.67708941
194,139.84813699,-16.6634795
195,134.85990262,-12.01805119
195,134.85112288,-12.03769125
195,134.82686275,-12.02118148
195,134.83694262,-12.00639141
195,134.85990262,-12.01805119
196,124.31038896,-15.34430098
196,124.34613011,-15.31490004
196,124.335432,-15.34521897
196,124.31763107,-15.35688999
196,124.31038896,-15.34430098
197,153.33868045,-27.495999
197,153.35911002,-27.48574192
197,153.37475587,-27.49823578
197,153.34501946,-27.51422992
197,153.33868045,-27.495999
198,124.11260784,-16.22939202
198,124.14393792,-16.25173101
198,124.10458813,-16.25748201
198,124.11260784,-16.22939202
199,149.40901302,-20.92258389
199,149.38585811,-20.90411299
199,149.41417789,-20.89685303
199,149.422788,-20.92382298
199,149.40901302,-20.92258389
200,153.23553846,-27.33621804
200,153.2476111,-27.3207231
200,153.27100746,-27.3380598
200,153.25180803,-27.35060155
200,153.23553846,-27.33621804
201,146.15841978,-18.17040003
201,146.16736963,-18.15129007
201,146.19221942,-18.16660986
201,146.17604973,-18.18098987
201,146.15841978,-18.17040003
202,149.03069434,-20.4459382
202,149.03671898,-20.43040698
202,149.06461898,-20.45302704
202,149.03404883,-20.46024702
202,149.03069434,-20.4459382
203,147.5358724,-42.96044598
203,147.51646058,-42.95212918
203,147.50914614,-42.96731533
203,147.52866742,-42.98517406
203,147.5392009,-42.97490988
203,147.52765939,-42.96200896
203,147.5358724,-42.96044598
204,153.3492039,-27.6091737
204,153.36128554,-27.58034672
204,153.36036288,-27.61432003
204,153.36846358,-27.60592859
204,153.37621296,-27.618903
204,153.36189581,-27.63237754
204,153.3492039,-27.6091737
205,124.06924691,-16.13880198
205,124.09459702,-16.14213198
205,124.09854694,-16.16295204
205,124.06529808,-16.15234203
205,124.06924691,-16.13880198
206,150.16766957,-22.00356651
206,150.15154394,-21.97136502
206,150.18605389,-21.97792503
206,150.16766957,-22.00356651
207,128.2969865,-14.74524924
207,128.30932586,-14.73569001
207,128.33397514,-14.76017965
207,128.31004582,-14.762809
207,128.2969865,-14.74524924
208,146.34117658,-43.60224057
208,146.33929344,-43.5875265
208,146.37670483,-43.58734004
208,146.3606223,-43.60642937
208,146.34117658,-43.60224057
209,124.39969194,-15.7230091
209,124.42379616,-15.73256799
209,124.43725584,-15.71146803
209,124.40902608,-15.71099804
209,124.39969194,-15.7230091
210,142.63914272,-10.61860339
210,142.66712218,-10.63027343
210,142.64732285,-10.65660318
210,142.63914272,-10.61860339
211,142.59968346,-10.73331299
211,142.58439357,-10.7144031
211,142.6150231,-10.72088313
211,142.62242298,-10.74610306
211,142.59968346,-10.73331299
212,147.96718234,-39.65713266
212,147.98517773,-39.6522686
212,147.9827489,-39.63693097
212,148.0111369,-39.64862756
212,147.99137843,-39.66338211
212,147.96718234,-39.65713266
213,146.51850982,-18.68427584
213,146.50632963,-18.65945598
213,146.52687952,-18.67238588
213,146.51980995,-18.71477576
213,146.50861011,-18.70001581
213,146.51850982,-18.68427584
214,136.33008266,-34.66125868
214,136.34460541,-34.65053864
214,136.35908118,-34.66381253
214,136.3469904,-34.68295558
214,136.33008266,-34.66125868
215,129.69232074,-14.8058876
215,129.67132074,-14.78358775
215,129.73206067,-14.80413766
215,129.69232074,-14.8058876
216,131.06421622,-12.03508908
216,131.04325632,-12.05546908
216,131.00191654,-12.05238917
216,131.06421622,-12.03508908
217,135.60127344,-14.50348745
217,135.60308342,-14.49033746
217,135.63000317,-14.49359733
217,135.61203334,-14.51825735
217,135.60127344,-14.50348745
218,135.9522056,-11.73367318
218,135.97799552,-11.73867301
218,135.94127606,-11.76530317
218,135.9522056,-11.73367318
219,151.78631294,-32.91968728
219,151.77761101,-32.91142599
219,151.79394314,-32.88287601
219,151.77485088,-32.90230701
219,151.77460896,-32.88957804
219,151.73383165,-32.87763874
219,151.76802906,-32.89487778
219,151.77641045,-32.92175894
219,151.78631294,-32.91968728
220,139.43816118,-16.6961117
220,139.47201075,-16.66872156
220,139.46455101,-16.70038154
220,139.43816118,-16.6961117
221,151.13402462,-33.5713711
221,151.10277805,-33.58777798
221,151.12571293,-33.60033604
221,151.11909613,-33.58870903
221,151.1461649,-33.58280196
221,151.13402462,-33.5713711
222,131.07287824,-12.01497005
222,131.12713814,-12.00096105
222,131.13548106,-12.01467101
222,131.07287824,-12.01497005
223,123.80608006,-16.24750298
223,123.83200006,-16.22453301
223,123.8186599,-16.26919299
223,123.80608006,-16.24750298
224,115.57077408,-20.409966
224,115.54998301,-20.37776597
224,115.58551283,-20.40344605
224,115.58226384,-20.42081496
224,115.57077408,-20.409966
225,149.26483382,-20.81862512
225,149.24927917,-20.80591397
225,149.26029914,-20.79772398
225,149.28996816,-20.80997396
225,149.26483382,-20.81862512
226,136.79215584,-15.61052388
226,136.7772359,-15.60800407
226,136.78938579,-15.59109381
226,136.81909568,-15.60322346
226,136.79215584,-15.61052388
227,143.78085107,-9.57151295
227,143.78285088,-9.588113
227,143.76253104,-9.59968296
227,143.75687114,-9.583363
227,143.78085107,-9.57151295
228,115.46565587,-21.49396704
228,115.43742829,-21.52814796
228,115.42010832,-21.52011798
228,115.46565587,-21.49396704
229,130.40588595,-12.57868616
229,130.42065504,-12.56357563
229,130.43436496,-12.57984563
229,130.41676589,-12.59206615
229,130.40588595,-12.57868616
230,124.35765408,-15.365908
230,124.37224486,-15.398947
230,124.33790413,-15.37683804
230,124.35765408,-15.365908
231,150.88461862,-23.07742396
231,150.89573837,-23.05367379
231,150.91407808,-23.08701381
231,150.88461862,-23.07742396
232,148.89055942,-20.83111824
232,148.90242384,-20.82681703
232,148.91525389,-20.85358697
232,148.89757949,-20.85497814
232,148.89055942,-20.83111824
233,145.91678289,-43.21089756
233,145.92812707,-43.20465858
233,145.91628509,-43.19217382
233,145.93734208,-43.19148059
233,145.92133776,-43.16319128
233,145.94045373,-43.15043932
233,145.92047187,-43.16138235
233,145.92710208,-43.1894127
233,145.90864813,-43.18701395
233,145.91678289,-43.21089756
234,136.02625949,-12.1523126
234,136.03558893,-12.09260243
234,136.04753898,-12.10152237
234,136.02625949,-12.1523126
235,136.2440337,-13.44889669
235,136.24823357,-13.43591668
235,136.27262349,-13.46277642
235,136.24433376,-13.46188665
235,136.2440337,-13.44889669
236,130.3801177,-12.6415871
236,130.36489779,-12.62578717
236,130.37777741,-12.61673701
236,130.39642714,-12.62656686
236,130.3801177,-12.6415871
237,133.82036496,-32.36123503
237,133.85751696,-32.387572
237,133.78805891,-32.35891798
237,133.82036496,-32.36123503
238,113.95407382,-28.97715096
238,113.96665296,-28.93283099
238,114.00477299,-28.90008999
238,113.96722285,-28.93851099
238,113.96261411,-28.98497097
238,113.95407382,-28.97715096
239,136.92044902,-12.34417364
239,136.87282042,-12.38065285
239,136.91052934,-12.36772255
239,136.92044902,-12.34417364
241,142.16538384,-9.95366196
241,142.20117395,-9.94877198
241,142.17845507,-9.97283195
241,142.16538384,-9.95366196
242,115.53197138,-20.47853813
242,115.53813523,-20.44941516
242,115.52580474,-20.44714512
242,115.52142598,-20.48336605
242,115.53197138,-20.47853813
243,116.79935795,-20.46523699
243,116.83875814,-20.42629604
243,116.82507814,-20.45832596
243,116.79935795,-20.46523699
244,148.32398957,-39.9441162
244,148.32936083,-39.93211361
244,148.34764474,-39.95174329
244,148.32277734,-39.9595006
244,148.32398957,-39.9441162
245,125.6230879,-13.94004501
245,125.63275789,-13.93156503
245,125.64438803,-13.951395
245,125.6284879,-13.96183499
245,125.6230879,-13.94004501
246,124.86320208,-15.29641502
246,124.86080304,-15.31302499
246,124.84079315,-15.313645
246,124.8593119,-15.28331499
246,124.86320208,-15.29641502
247,114.68197405,-21.63029401
247,114.66499392,-21.59125397
247,114.69741408,-21.62586401
247,114.68197405,-21.63029401
248,135.00045277,-12.07902987
